,date,y_rate
0,20181001,0.0
1,20181002,0.0
2,20181004,0.0
3,20181005,0.0
4,20181008,0.0
5,20181010,0.0
6,20181011,0.0
7,20181012,0.0
8,20181015,0.0
9,20181016,0.0
10,20181017,0.0
11,20181018,0.0
12,20181019,0.0
13,20181022,0.0
14,20181023,0.0
15,20181024,0.0
16,20181025,0.0
17,20181026,0.0
18,20181029,0.0
19,20181030,0.0
20,20181031,0.0
21,20181101,0.0
22,20181102,0.0
23,20181105,0.0
24,20181106,0.0
25,20181107,0.0
26,20181108,0.0
27,20181109,0.0
28,20181112,0.0
29,20181113,0.0
30,20181114,0.0
31,20181116,0.0
32,20181119,0.0
33,20181120,0.0
34,20181121,0.0
35,20181122,0.0
36,20181123,0.0
37,20181126,0.0
38,20181127,0.0
39,20181128,0.0
40,20181129,0.0
41,20181130,0.0
42,20181203,0.0
43,20181204,0.0
44,20181205,0.0
45,20181206,0.0
46,20181207,0.0
47,20181210,0.0
48,20181211,0.0
49,20181212,0.0
50,20181213,0.0
51,20181214,0.0
52,20181217,0.0
53,20181218,0.0
54,20181219,0.0
55,20181220,0.0
56,20181221,0.0
57,20181224,0.0
58,20181226,0.0
59,20181227,0.0
60,20181228,0.0
61,20190103,0.0
62,20190104,0.0
63,20190107,0.0
64,20190108,0.0
65,20190109,0.0
66,20190110,0.0
67,20190111,0.0
68,20190114,0.0
69,20190115,0.0
70,20190116,0.0
71,20190117,0.0
72,20190118,0.0
73,20190121,0.0
74,20190122,0.0
75,20190123,0.0
76,20190124,0.0
77,20190125,0.0
78,20190128,0.0
79,20190129,0.0
80,20190130,0.0
81,20190131,0.0
82,20190201,0.0
83,20190207,0.0
84,20190208,0.0
85,20190211,0.0
86,20190212,0.0
87,20190213,0.0
88,20190214,0.0
89,20190215,0.0
90,20190218,0.0
91,20190219,0.0
92,20190220,0.0
93,20190221,0.0
94,20190222,0.0
95,20190225,0.0
96,20190226,0.0
97,20190227,0.0
98,20190228,0.0
99,20190304,0.0
100,20190305,0.0
101,20190306,0.0
102,20190307,0.0
103,20190308,0.0
104,20190311,0.0
105,20190312,0.0
106,20190313,0.0
107,20190314,0.0
108,20190315,0.0
109,20190318,0.0
110,20190319,0.0
111,20190320,0.0
112,20190321,0.0
113,20190322,0.0
114,20190325,0.0
115,20190326,0.0
116,20190327,0.0
117,20190328,0.0
118,20190329,0.0
119,20190401,0.0
120,20190402,0.0
121,20190403,0.0
122,20190404,0.0
123,20190405,0.0
124,20190408,0.0
125,20190409,0.0
126,20190410,0.0
127,20190411,0.0
128,20190412,0.0
129,20190415,0.0
130,20190416,0.0
131,20190417,0.0
132,20190418,0.0
133,20190419,0.0
134,20190422,0.0
135,20190423,0.0
136,20190424,0.0
137,20190425,0.0
138,20190426,0.0
139,20190429,0.0
140,20190430,0.0
141,20190502,0.0
142,20190503,0.0
143,20190507,0.0
144,20190508,0.0
145,20190509,0.0
146,20190510,0.0
147,20190513,0.0
148,20190514,0.0
149,20190515,0.0
150,20190516,0.0
151,20190517,0.0
152,20190520,0.0
153,20190521,0.0
154,20190522,0.0
155,20190523,0.0
156,20190524,0.0
157,20190527,0.0
158,20190528,0.0
159,20190529,0.0
160,20190530,0.0
161,20190531,0.0
162,20190603,0.0
163,20190604,0.0
164,20190605,0.0
165,20190607,0.0
166,20190610,0.0
167,20190611,0.0
168,20190612,0.0
169,20190613,0.0
170,20190614,0.0
171,20190617,0.0
172,20190618,0.0
173,20190619,0.0
174,20190620,0.0
175,20190621,0.0
176,20190624,0.0
177,20190625,0.0
178,20190626,0.0
179,20190627,0.0
180,20190628,0.0
181,20190701,0.0
182,20190702,0.0
183,20190703,0.0
184,20190704,0.0
185,20190705,0.0
186,20190708,0.0
187,20190709,0.0
188,20190710,0.0
189,20190711,0.0
190,20190712,0.0
191,20190715,0.0
192,20190716,0.0
193,20190717,0.0
194,20190718,0.0
195,20190719,0.0
196,20190722,0.0
197,20190723,0.0
198,20190724,0.0
199,20190725,0.0
200,20190726,0.0
201,20190729,0.0
202,20190730,0.0
203,20190731,0.0
204,20190801,0.0
205,20190802,0.0
206,20190805,0.0
207,20190806,0.0
208,20190807,0.0
209,20190808,0.0
210,20190809,0.0
211,20190812,0.0
212,20190813,0.0
213,20190814,0.0
214,20190816,0.0
215,20190819,0.0
216,20190820,0.0
217,20190821,0.0
218,20190822,0.0
219,20190823,0.0
220,20190826,0.0
221,20190827,0.0
222,20190828,0.0
223,20190829,0.0
224,20190830,0.0
225,20190902,0.0
226,20190903,0.0
227,20190904,0.0
228,20190905,0.0
229,20190906,0.0
230,20190909,0.0
231,20190910,0.0
232,20190911,0.0
233,20190916,0.0
234,20190917,0.0
235,20190918,0.0
236,20190919,0.0
237,20190920,0.0
238,20190923,0.0
239,20190924,0.0
240,20190925,0.0
241,20190926,0.0
242,20190927,0.0
243,20190930,0.0
244,20191001,0.0
245,20191002,0.0
246,20191004,0.0
247,20191007,0.0
248,20191008,0.0
249,20191010,0.0
250,20191011,0.0
251,20191014,0.0
252,20191015,0.0
253,20191016,0.0
254,20191017,0.0
255,20191018,0.0
256,20191021,0.0
257,20191022,0.0
258,20191023,0.0
259,20191024,0.0
260,20191025,0.0
261,20191028,0.0
262,20191029,0.0
263,20191030,0.0
264,20191031,0.0
265,20191101,0.0
266,20191104,0.0
267,20191105,0.0
268,20191106,0.0
269,20191107,0.0
270,20191108,0.0
271,20191111,0.0
272,20191112,0.0
273,20191113,0.0
274,20191115,0.0
275,20191118,0.0
276,20191119,0.0
277,20191120,0.0
278,20191121,0.0
279,20191122,0.0
280,20191125,0.0
281,20191126,0.0
282,20191127,0.0
283,20191128,0.0
284,20191129,0.0
285,20191202,0.0
286,20191203,0.0
287,20191204,0.0
288,20191205,0.0
289,20191206,0.0
290,20191209,0.0
291,20191210,0.0
292,20191211,0.0
293,20191212,0.0
294,20191213,0.0
295,20191216,0.0
296,20191217,0.0
297,20191218,0.0
298,20191219,0.0
299,20191220,0.0
300,20191223,0.0
301,20191224,0.0
302,20191226,0.0
303,20191227,0.0
304,20191230,0.0
305,20200103,0.0
306,20200106,0.0
307,20200107,0.0
308,20200108,0.0
309,20200109,0.0
310,20200110,0.0
311,20200113,0.0
312,20200114,0.0
313,20200115,0.0
314,20200116,0.0
315,20200117,0.0
316,20200120,0.0
317,20200121,0.0
318,20200122,0.0
319,20200123,0.0
320,20200128,0.0
321,20200129,0.0
322,20200130,0.0
323,20200131,0.0
324,20200203,0.0
325,20200204,0.0
326,20200205,0.0
327,20200206,0.0
328,20200207,0.0
329,20200210,0.0
330,20200211,0.0
331,20200212,0.0
332,20200213,0.0
333,20200214,0.0
334,20200217,0.0
335,20200218,0.0
336,20200219,0.0
337,20200220,0.0
338,20200221,0.0
339,20200224,0.0
340,20200225,0.0
341,20200226,0.0
342,20200227,0.0
343,20200228,0.0
344,20200302,0.0
345,20200303,0.0
346,20200304,0.0
347,20200305,0.0
348,20200306,0.0
349,20200309,0.0
350,20200310,0.0
351,20200311,0.0
352,20200312,0.0
353,20200313,0.0
354,20200316,0.0
355,20200317,0.0
356,20200318,0.0
357,20200319,0.0
358,20200320,0.0
359,20200323,0.0
360,20200324,0.0
361,20200325,0.0
362,20200326,0.0
363,20200327,0.0
364,20200330,0.0
365,20200331,0.0
366,20200401,0.0
367,20200402,0.0
368,20200403,0.0
369,20200406,0.0
370,20200407,0.0
371,20200408,0.0
372,20200409,0.0
373,20200410,0.0
374,20200413,0.0
375,20200414,0.0
376,20200416,0.0
377,20200417,0.0
378,20200420,0.0
379,20200421,0.0
380,20200422,0.0
381,20200423,0.0
382,20200424,0.0
383,20200427,0.0
384,20200428,0.0
385,20200429,0.0
386,20200504,0.0
387,20200506,0.0
388,20200507,0.0
389,20200508,0.0
390,20200511,0.0
391,20200512,0.0
392,20200513,0.0
393,20200514,0.0
394,20200515,0.0
395,20200518,0.0
396,20200519,0.0
397,20200520,0.0
398,20200521,0.0
399,20200522,0.0
400,20200525,0.0
401,20200526,0.0
402,20200527,0.0
403,20200528,0.0
404,20200529,0.0
405,20200601,0.0
406,20200602,0.0
407,20200603,0.0
408,20200604,0.0
409,20200605,0.0
410,20200608,0.0
411,20200609,0.0
412,20200610,0.0
413,20200611,0.0
414,20200612,0.0
415,20200615,0.0
416,20200616,0.0
417,20200617,0.0
418,20200618,0.0
419,20200619,0.0
420,20200622,0.0
421,20200623,0.0
422,20200624,0.0
423,20200625,0.0
424,20200626,0.0
425,20200629,0.0
426,20200630,0.0
427,20200701,0.0
428,20200702,0.0
429,20200703,0.0
430,20200706,0.0
431,20200707,0.0
432,20200708,0.0
433,20200709,0.0
434,20200710,0.0
435,20200713,0.0
436,20200714,0.0
437,20200715,0.0
438,20200716,0.0
439,20200717,0.0
440,20200720,0.0
441,20200721,0.0
442,20200722,0.0
443,20200723,0.0
444,20200724,0.0
445,20200727,0.0
446,20200728,0.0
447,20200729,0.0
448,20200730,0.0
449,20200731,0.0
450,20200803,0.0
451,20200804,0.0
452,20200805,0.0
453,20200806,0.0
454,20200807,0.0
455,20200810,0.0
456,20200811,0.0
457,20200812,0.0
458,20200813,0.0
459,20200814,0.0
460,20200818,0.0
461,20200819,0.0
462,20200820,0.0
463,20200821,0.0
464,20200824,0.0
465,20200825,0.0
466,20200826,0.0
467,20200827,0.0
468,20200828,0.0
469,20200831,0.0
470,20200901,0.0
471,20200902,0.0
472,20200903,0.0
473,20200904,0.0
474,20200907,0.0
475,20200908,0.0
476,20200909,0.0
477,20200910,0.0
478,20200911,0.0
479,20200914,0.0
480,20200915,0.0
481,20200916,0.0
482,20200917,0.0
483,20200918,0.0
484,20200921,0.0
485,20200922,0.0
486,20200923,0.0
487,20200924,0.0
488,20200925,0.0
489,20200928,0.0
490,20200929,0.0
491,20201005,0.0
492,20201006,0.0
493,20201007,0.0
494,20201008,0.0
495,20201012,0.0
496,20201013,0.0
497,20201014,0.0
498,20201015,0.0
499,20201016,0.0
500,20201019,0.0
501,20201020,0.0
502,20201021,0.0
503,20201022,0.0
504,20201023,0.0
505,20201026,0.0
506,20201027,0.0
507,20201028,0.0
508,20201029,0.0
509,20201030,0.0
510,20201102,0.0
511,20201103,0.0
512,20201104,0.0
513,20201105,0.0
514,20201106,0.0
515,20201109,0.0
516,20201110,0.0
517,20201111,0.0
518,20201112,0.0
519,20201113,0.0
520,20201116,0.0
521,20201117,0.0
522,20201118,0.0
523,20201119,0.0
524,20201120,0.0
525,20201123,0.0
526,20201124,0.0
527,20201125,0.0
528,20201126,0.0
529,20201127,0.0
530,20201130,0.0
531,20201201,0.0
532,20201202,0.0
533,20201204,0.0
534,20201207,0.0
535,20201208,0.0
536,20201209,0.0
537,20201210,0.0
538,20201211,0.0
539,20201214,0.0
540,20201215,0.0
541,20201216,0.0
542,20201217,0.0
543,20201218,0.0
544,20201221,0.0
545,20201222,0.0
546,20201223,0.0
547,20201224,0.0
548,20201228,0.0
549,20201229,0.0
550,20201230,0.0
551,20210105,0.0
552,20210106,0.0
553,20210107,0.0
554,20210108,0.0
555,20210111,0.0
556,20210112,0.0
557,20210113,0.0
558,20210114,0.0
559,20210115,0.0
560,20210118,0.0
561,20210119,0.0
562,20210120,0.0
563,20210121,0.0
564,20210122,0.0
565,20210125,0.0
566,20210126,0.0
567,20210127,0.0
568,20210128,0.0
569,20210129,0.0
570,20210201,0.0
571,20210202,0.0
572,20210203,0.0
573,20210204,0.0
574,20210205,0.0
575,20210208,0.0
576,20210209,0.0
577,20210210,0.0
578,20210215,0.0
579,20210216,0.0
580,20210217,0.0
581,20210218,0.0
582,20210219,0.0
583,20210222,0.0
584,20210223,0.0
585,20210224,0.0
586,20210225,0.0
587,20210226,0.0
588,20210302,0.0
589,20210303,0.0
590,20210304,0.0
591,20210305,0.0
592,20210308,0.0
593,20210309,0.0
594,20210310,0.0
595,20210311,0.0
596,20210312,0.0
597,20210315,0.0
598,20210316,0.0
599,20210317,0.0
600,20210318,0.0
601,20210319,0.0
602,20210322,0.0
603,20210323,0.0
604,20210324,0.0
605,20210325,0.0
606,20210326,0.0
607,20210329,0.0
608,20210330,0.0
609,20210331,0.0
610,20210401,0.0
611,20210402,0.0
612,20210405,0.0
613,20210406,0.0
614,20210407,0.0
615,20210408,0.0
616,20210409,0.0
617,20210412,0.0
618,20210413,0.0
619,20210414,0.0
620,20210415,0.0
621,20210416,0.0
622,20210419,0.0
623,20210420,0.0
624,20210421,0.0
625,20210422,0.0
626,20210423,0.0
627,20210426,0.0
628,20210427,0.0
629,20210428,0.0
630,20210429,0.0
631,20210430,0.0
632,20210503,0.0
633,20210504,0.0
634,20210506,0.0
635,20210507,0.0
636,20210510,0.0
637,20210511,0.0
638,20210512,0.0
639,20210513,0.0
640,20210514,0.0
641,20210517,0.0
642,20210518,0.0
643,20210520,0.0
644,20210521,0.0
645,20210524,0.0
646,20210525,0.0
647,20210526,0.0
648,20210527,0.0
649,20210528,0.0
650,20210531,0.0
651,20210601,0.0
652,20210602,0.0
653,20210603,0.0
654,20210604,0.0
655,20210607,0.0
656,20210608,0.0
657,20210609,0.0
658,20210610,0.0
659,20210611,0.0
660,20210614,0.0
661,20210615,0.0
662,20210616,0.0
663,20210617,0.0
664,20210618,0.0
665,20210621,0.0
666,20210622,0.0
667,20210623,0.0
668,20210624,0.0
669,20210625,0.0
670,20210628,0.0
671,20210629,0.0
672,20210630,0.0
673,20210701,0.0
674,20210702,0.0
675,20210705,0.0
676,20210706,0.0
677,20210707,0.0
678,20210708,0.0
679,20210709,0.0
680,20210712,0.0
681,20210713,0.0
682,20210714,0.0
683,20210715,0.0
684,20210716,0.0
685,20210719,0.0
686,20210720,0.0
687,20210721,0.0
688,20210722,0.0
689,20210723,0.0
690,20210726,0.0
691,20210727,0.0
692,20210728,0.0
693,20210729,0.0
694,20210730,0.0
695,20210802,0.0
696,20210803,0.0
697,20210804,0.0
698,20210805,0.0
699,20210806,0.0
700,20210809,0.0
701,20210810,0.0
702,20210811,0.0
703,20210812,0.0
704,20210813,0.0
705,20210817,0.0
706,20210818,0.0
707,20210819,0.0
708,20210820,0.0
709,20210823,0.0
710,20210824,0.0
711,20210825,0.0
712,20210826,0.0
713,20210827,0.0
714,20210830,0.0
715,20210831,0.0
716,20210901,0.0
717,20210902,0.0
718,20210903,0.0
719,20210906,0.0
720,20210907,0.0
721,20210908,0.0
722,20210909,0.0
723,20210910,0.0
724,20210913,0.0
725,20210914,0.0
726,20210915,0.0
727,20210916,0.0
728,20210917,0.0
729,20210923,0.0
730,20210924,0.0
731,20210927,0.0
732,20210928,0.0
733,20210929,0.0
734,20210930,0.0
735,20211001,0.0
736,20211005,0.0
737,20211006,0.0
738,20211007,0.0
739,20211008,0.0
740,20211012,0.0
741,20211013,0.0
742,20211014,0.0
743,20211015,0.0
744,20211018,0.0
745,20211019,0.0
746,20211020,0.0
747,20211021,0.0
748,20211022,0.0
749,20211025,0.0
750,20211026,0.0
751,20211027,0.0
752,20211028,0.0
753,20211029,0.0
754,20211101,0.0
755,20211102,0.0
756,20211103,0.0
757,20211104,0.0
758,20211105,0.0
759,20211108,0.0
760,20211109,0.0
761,20211110,0.0
762,20211111,0.0
763,20211112,0.0
764,20211115,0.0
765,20211116,0.0
766,20211117,0.0
767,20211119,0.0
768,20211122,0.0
769,20211123,0.0
770,20211124,0.0
771,20211125,0.0
772,20211126,0.0
773,20211129,0.0
774,20211130,0.0
775,20211201,0.0
776,20211202,0.0
777,20211203,0.0
778,20211206,0.0
779,20211207,0.0
780,20211208,0.0
781,20211209,0.0
782,20211210,0.0
783,20211213,0.0
784,20211214,0.0
785,20211215,0.0
786,20211216,0.0
787,20211217,0.0
788,20211220,0.0
789,20211221,0.0
790,20211222,0.0
791,20211223,0.0
792,20211224,0.0
793,20211227,0.0
794,20211228,0.0
795,20211229,0.0
796,20211230,0.0
797,20220104,0.0
798,20220105,0.0
799,20220106,0.0
800,20220107,0.0
801,20220110,0.0
802,20220111,0.0
803,20220112,0.0
804,20220113,0.0
805,20220114,0.0
806,20220117,0.0
807,20220118,0.0
808,20220119,0.0
809,20220120,0.0
810,20220121,0.0
811,20220124,0.0
812,20220125,0.0
813,20220126,0.0
814,20220127,0.0
815,20220128,0.0
816,20220203,0.0
817,20220204,0.0
818,20220207,0.0
819,20220208,0.0
820,20220209,0.0
821,20220210,0.0
822,20220211,0.0
823,20220214,0.0
824,20220215,0.0
825,20220216,0.0
826,20220217,0.0
827,20220218,0.0
828,20220221,0.0
829,20220222,0.0
830,20220223,0.0
831,20220224,0.0
832,20220225,0.0
833,20220228,0.0
834,20220302,0.0
835,20220303,0.0
836,20220304,0.0
837,20220307,0.0
838,20220308,0.0
839,20220310,0.0
840,20220311,0.0
841,20220314,0.0
842,20220315,0.0
843,20220316,0.0
844,20220317,0.0
845,20220318,0.0
846,20220321,0.0
847,20220322,0.0
848,20220323,0.0
849,20220324,0.0
850,20220325,0.0
851,20220328,0.0
852,20220329,0.0
853,20220330,0.0
854,20220331,0.0
855,20220401,0.0
856,20220404,0.0
857,20220405,0.0
858,20220406,0.0
859,20220407,0.0
860,20220408,0.0
861,20220411,0.0
862,20220412,0.0
863,20220413,0.0
864,20220414,0.0
865,20220415,0.0
866,20220418,0.0
867,20220419,0.0
868,20220420,0.0
869,20220421,0.0
870,20220422,0.0
871,20220425,0.0
872,20220426,0.0
873,20220427,0.0
874,20220428,0.0
875,20220429,0.0
876,20220502,0.0
877,20220503,0.0
878,20220504,0.0
879,20220506,0.0
880,20220509,0.0
881,20220510,0.0
882,20220511,0.0
883,20220512,0.0
884,20220513,0.0
885,20220516,0.0
886,20220517,0.0
887,20220518,0.0
888,20220519,0.0
889,20220520,0.0
890,20220523,0.0
891,20220524,0.0
892,20220525,0.0
893,20220526,0.0
894,20220527,0.0
895,20220530,0.0
896,20220531,0.0
897,20220602,0.0
898,20220603,0.0
899,20220607,0.0
900,20220608,0.0
