,date,y_rate_1215
0,20181001,-31
1,20181002,-135
2,20181004,-355
3,20181005,-81
4,20181008,63
5,20181010,-188
6,20181011,-180
7,20181012,135
8,20181015,-45
9,20181016,-90
10,20181017,95
11,20181018,-63
12,20181019,122
13,20181022,193
14,20181023,-315
15,20181024,-126
16,20181025,-36
17,20181026,-464
18,20181029,-90
19,20181030,216
20,20181031,-149
21,20181101,109
22,20181102,207
23,20181105,-343
24,20181106,-85
25,20181107,94
26,20181108,27
27,20181109,-72
28,20181112,257
29,20181113,-32
30,20181114,-77
31,20181115,-27
32,20181116,-131
33,20181119,-18
34,20181120,68
35,20181121,131
36,20181122,-72
37,20181123,-154
38,20181126,249
39,20181127,9
40,20181128,-18
41,20181129,-212
42,20181130,-144
43,20181203,117
44,20181204,-81
45,20181205,226
46,20181206,-203
47,20181207,-108
48,20181210,5
49,20181211,-90
50,20181212,158
51,20181213,230
52,20181214,-397
53,20181217,68
54,20181218,32
55,20181219,86
56,20181220,-32
57,20181221,14
58,20181224,36
59,20181226,-59
60,20181227,54
61,20181228,90
62,20190102,-343
63,20190103,-54
64,20190104,136
65,20190107,-5
66,20190108,-18
67,20190109,388
68,20190110,-23
69,20190111,22
70,20190114,-144
71,20190115,393
72,20190116,59
73,20190117,27
74,20190118,27
75,20190121,-176
76,20190122,-194
77,20190123,216
78,20190124,136
79,20190125,235
80,20190128,5
81,20190129,-40
82,20190130,190
83,20190131,-122
84,20190201,-18
85,20190207,-45
86,20190208,-190
87,20190211,-22
88,20190212,158
89,20190213,-36
90,20190214,-36
91,20190215,-307
92,20190218,76
93,20190219,27
94,20190220,190
95,20190221,100
96,20190222,36
97,20190225,-117
98,20190226,-68
99,20190227,-9
100,20190228,-54
101,20190304,-140
102,20190305,-91
103,20190306,-72
104,20190307,5
105,20190308,-135
106,20190311,-5
107,20190312,108
108,20190313,-212
109,20190314,-76
110,20190315,347
111,20190318,-13
112,20190319,-36
113,20190320,-153
114,20190321,244
115,20190322,-90
116,20190325,-90
117,20190326,14
118,20190327,104
119,20190328,67
120,20190329,81
121,20190401,207
122,20190402,27
123,20190403,113
124,20190404,45
125,20190405,18
126,20190408,-113
127,20190409,5
128,20190410,95
129,20190411,-104
130,20190412,95
131,20190415,131
132,20190416,64
133,20190417,-36
134,20190418,-261
135,20190419,-68
136,20190422,-4
137,20190423,32
138,20190424,-402
139,20190425,77
140,20190426,14
141,20190429,166
142,20190430,-289
143,20190502,161
144,20190503,-170
145,20190507,-32
146,20190508,289
147,20190509,-220
148,20190510,-170
149,20190513,4
150,20190514,289
151,20190515,55
152,20190516,-161
153,20190517,-97
154,20190520,115
155,20190521,280
156,20190522,-73
157,20190523,-60
158,20190524,-138
159,20190527,-23
160,20190528,-14
161,20190529,-275
162,20190530,87
163,20190531,55
164,20190603,244
165,20190604,-27
166,20190605,-124
167,20190607,193
168,20190610,184
169,20190611,119
170,20190612,-50
171,20190613,-179
172,20190614,18
173,20190617,5
174,20190618,160
175,20190619,-5
176,20190620,14
177,20190621,-41
178,20190624,106
179,20190625,9
180,20190626,82
181,20190627,243
182,20190628,-97
183,20190701,-170
184,20190702,14
185,20190703,-207
186,20190704,4
187,20190705,-46
188,20190708,-275
189,20190709,-18
190,20190710,32
191,20190711,202
192,20190712,106
193,20190715,96
194,20190716,42
195,20190717,-60
196,20190718,-27
197,20190719,165
198,20190722,65
199,20190723,91
200,20190724,19
201,20190725,-244
202,20190726,37
203,20190729,-372
204,20190730,19
205,20190731,-189
206,20190801,166
207,20190802,-19
208,20190805,-335
209,20190806,358
210,20190807,-203
211,20190808,-9
212,20190809,73
213,20190812,78
214,20190813,-74
215,20190814,-14
216,20190816,-32
217,20190819,19
218,20190820,124
219,20190821,88
220,20190822,-175
221,20190823,115
222,20190826,69
223,20190827,60
224,20190828,0
225,20190829,-115
226,20190830,271
227,20190902,60
228,20190903,9
229,20190904,106
230,20190905,285
231,20190906,-33
232,20190909,96
233,20190910,-10
234,20190911,97
235,20190916,-28
236,20190917,41
237,20190918,124
238,20190919,133
239,20190920,60
240,20190923,27
241,20190924,23
242,20190925,-32
243,20190926,27
244,20190927,-184
245,20190930,184
246,20191001,143
247,20191002,-188
248,20191004,110
249,20191007,-69
250,20191008,230
251,20191010,69
252,20191011,19
253,20191014,69
254,20191015,59
255,20191016,42
256,20191017,-41
257,20191018,-23
258,20191021,97
259,20191022,197
260,20191023,-124
261,20191024,-152
262,20191025,-78
263,20191028,-4
264,20191029,-129
265,20191030,-125
